,case_number,member_state,directorate_general,LFN_258,RO_258,RF_258,date_LFN_258,date_RO_258,date_RF_258,LFN_close,year,election_id,election_date,LFN_election,incorrect,workload,daysbeforeED,out_eu_cont,out_left_cont,influence,support,distance,effectiveness,expenditures,pilot,length,commission,addressee,scope,bureaucracy_quality
1841,20050809,Italy,"Communication Networks, Content and Technology",1,0,0,2005-10-12,,,4/4/06,2005,107,4/9/06,0,0,3.628546003,179,3.0054,3.8459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,9.044875932,0.0,0.0,0.0,-1.03732397
1829,20045104,Italy,Environment,1,0,0,2005-10-12,,,12/11/07,2005,107,4/9/06,1,1,0.561511577,179,3.0054,3.8459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,,,,,-1.03732397
1824,20044350,Italy,Taxation and Customs Union,1,1,1,2005-10-12,6/28/06,12/12/06,6/28/06,2005,107,4/9/06,1,1,-1.003953912,179,3.0054,3.8459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,,,,,-1.03732397
1827,20044963,Italy,Internal Market and Services,1,1,1,2005-10-12,6/28/06,3/21/07,6/28/06,2005,107,4/9/06,1,1,-0.20524703,179,3.0054,3.8459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,,,,,-1.03732397
10073,20024801,Italy,Environment,1,0,0,2005-10-12,,,5/6/08,2005,111,4/13/08,1,1,0.305925374,914,5.0946,-7.1459,,,,,,,,,,,-1.03732397
10097,20042226,Italy,Internal Market and Services,1,0,0,2005-10-12,,,5/6/08,2005,111,4/13/08,1,1,0.305925374,914,5.0946,-7.1459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,,,,,-1.03732397
10101,20045159,Italy,Environment,1,0,0,2005-10-12,,,6/25/09,2005,111,4/13/08,1,1,-0.460833232,914,5.0946,-7.1459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,,,,,-1.03732397
10106,20054347,Italy,Environment,1,0,0,2005-10-12,,,6/26/08,2005,111,4/13/08,1,1,0.146183998,914,5.0946,-7.1459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,,,,,-1.03732397
1828,20045090,Italy,Internal Market and Services,1,1,0,2005-10-12,6/28/06,,6/28/06,2005,107,4/9/06,1,1,1.807494312,179,3.0054,3.8459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,,,,,-1.03732397
1815,20032209,Italy,Environment,1,0,0,2005-10-12,,,3/21/07,2005,107,4/9/06,1,1,1.424115009,179,3.0054,3.8459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,,,,,-1.03732397
1816,20034090,Italy,Environment,1,0,0,2005-10-12,,,10/17/07,2005,107,4/9/06,1,1,0.721252953,179,3.0054,3.8459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,,,,,-1.03732397
1817,20034349,Italy,Taxation and Customs Union,1,0,0,2005-10-12,,,6/27/07,2005,107,4/9/06,1,1,1.328270183,179,3.0054,3.8459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,,,,,-1.03732397
1814,20024801,Italy,Environment,1,0,0,2005-10-12,,,5/6/08,2005,107,4/9/06,1,1,0.305925374,179,3.0054,3.8459,,,,,,,,,,,-1.03732397
1820,20042144,Italy,"Employment, Social Affairs and Equal Opportunities",1,1,1,2005-10-12,12/12/06,6/27/07,12/12/06,2005,107,4/9/06,1,1,-0.045505654,179,3.0054,3.8459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,,,,,-1.03732397
1821,20042226,Italy,Internal Market and Services,1,0,0,2005-10-12,,,5/6/08,2005,107,4/9/06,1,1,0.305925374,179,3.0054,3.8459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,,,,,-1.03732397
1822,20044242,Italy,Environment,1,1,1,2005-10-12,4/4/06,6/28/06,4/4/06,2005,107,4/9/06,0,1,-1.067850463,179,3.0054,3.8459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,8.960981174,0.0,0.0,0.0,-1.03732397
1823,20044321,Italy,Internal Market and Services,1,0,0,2005-10-12,,,6/27/07,2005,107,4/9/06,1,1,1.328270183,179,3.0054,3.8459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,,,,,-1.03732397
1860,20054347,Italy,Environment,1,0,0,2005-10-12,,,6/26/08,2005,107,4/9/06,1,1,0.146183998,179,3.0054,3.8459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,,,,,-1.03732397
1825,20044365,Italy,Internal Market and Services,1,1,1,2005-10-12,6/27/07,2/28/08,6/27/07,2005,107,4/9/06,1,1,-0.109402204,179,3.0054,3.8459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,,,,,-1.03732397
1826,20044926,Italy,Environment,1,1,1,2005-10-12,4/4/06,6/28/06,4/4/06,2005,107,4/9/06,0,1,-1.195643564,179,3.0054,3.8459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,,,,,-1.03732397
1818,20034648,Italy,Taxation and Customs Union,1,1,1,2005-10-12,7/4/06,6/27/07,7/4/06,2005,107,4/9/06,1,1,-0.652522884,179,3.0054,3.8459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,,,,,-1.03732397
1861,20054378,Italy,Environment,1,1,0,2005-10-12,12/13/05,,12/13/05,2005,107,4/9/06,0,1,2.222821891,179,3.0054,3.8459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,,,,,-1.03732397
1299,20050987,Italy,Health and Consumers,1,1,0,2005-12-05,6/28/06,,6/28/06,2005,107,4/9/06,1,0,1.839442588,125,3.0054,3.8459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,8.806723555,1.0,0.0,15.0,-1.03732397
1300,20050988,Italy,Enterprise and Industry,1,1,0,2005-12-05,6/28/06,,6/28/06,2005,107,4/9/06,1,0,2.414511543,125,3.0054,3.8459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,8.786609455,0.0,0.0,14.0,-1.03732397
1306,20050995,Italy,Health and Consumers,1,0,0,2005-12-05,,,6/28/06,2005,107,4/9/06,1,0,3.404908076,125,3.0054,3.8459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,6.495265556,1.0,0.0,0.0,-1.03732397
1305,20050994,Italy,Mobility and Transport,1,1,0,2005-12-05,6/28/06,,6/28/06,2005,107,4/9/06,1,0,2.414511543,125,3.0054,3.8459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,6.634633358,1.0,0.0,2.0,-1.03732397
1304,20050992,Italy,Environment,1,0,0,2005-12-05,,,10/12/06,2005,107,4/9/06,1,0,2.414511543,125,3.0054,3.8459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,11.01969415,1.0,0.0,2.0,-1.03732397
1303,20050991,Italy,Environment,1,0,0,2005-12-05,,,6/28/06,2005,107,4/9/06,1,0,3.404908076,125,3.0054,3.8459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,8.832587702,0.0,0.0,1.0,-1.03732397
1302,20050990,Italy,Enterprise and Industry,1,0,0,2005-12-05,,,10/12/06,2005,107,4/9/06,1,0,2.414511543,125,3.0054,3.8459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,10.41126855,0.0,0.0,117.0,-1.03732397
1301,20050989,Italy,Enterprise and Industry,1,1,0,2005-12-05,6/28/06,,6/28/06,2005,107,4/9/06,1,0,2.414511543,125,3.0054,3.8459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,10.27052363,0.0,0.0,117.0,-1.03732397
1209,20044336,Italy,Energy,1,0,0,2005-12-13,,,6/27/07,2005,107,4/9/06,1,1,1.583856386,117,3.0054,3.8459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,,,,,-1.03732397
1203,20032087,Italy,Environment,1,0,0,2005-12-13,,,6/27/07,2005,107,4/9/06,1,1,1.583856386,117,3.0054,3.8459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,,,,,-1.03732397
1205,20034524,Italy,"Employment, Social Affairs and Equal Opportunities",1,0,0,2005-12-13,,,4/14/09,2005,107,4/9/06,1,1,-0.20524703,117,3.0054,3.8459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,,,,,-1.03732397
1206,20034762,Italy,Environment,1,0,0,2005-12-13,,,4/14/09,2005,107,4/9/06,1,1,-0.20524703,117,3.0054,3.8459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,,,,,-1.03732397
1208,20042225,Italy,Maritime Affairs and Fisheries,1,1,0,2005-12-13,6/27/07,,6/27/07,2005,107,4/9/06,1,1,-0.908109086,117,3.0054,3.8459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,,,,,-1.03732397
1210,20045061,Italy,Energy,1,1,0,2005-12-13,6/28/06,,6/28/06,2005,107,4/9/06,1,1,0.305925374,117,3.0054,3.8459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,8.948326046,0.0,0.0,0.0,-1.03732397
1214,20052336,Italy,Internal Market and Services,1,1,0,2005-12-13,6/27/07,,6/27/07,2005,107,4/9/06,1,1,0.178132273,117,3.0054,3.8459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,,,,,-1.03732397
1217,20052384,Italy,Energy,1,1,0,2005-12-13,6/28/06,,6/28/06,2005,107,4/9/06,1,1,2.158925341,117,3.0054,3.8459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,,,,,-1.03732397
1219,20052422,Italy,Internal Market and Services,1,0,0,2005-12-13,,,1/24/07,2005,107,4/9/06,1,1,1.711649487,117,3.0054,3.8459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,,,,,-1.03732397
9531,20034762,Italy,Environment,1,0,0,2005-12-13,,,4/14/09,2005,111,4/13/08,1,1,-0.20524703,852,5.0946,-7.1459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,,,,,-1.03732397
9530,20034524,Italy,"Employment, Social Affairs and Equal Opportunities",1,0,0,2005-12-13,,,4/14/09,2005,111,4/13/08,1,1,-0.20524703,852,5.0946,-7.1459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,,,,,-1.03732397
1215,20052339,Italy,Environment,1,0,0,2005-12-13,,,1/31/08,2005,107,4/9/06,1,1,0.689304678,117,3.0054,3.8459,1.529551186,0.920784092,0.487462486,-0.994339361,0.292573786,0.0,,,,,-1.03732397
739,20052358,Italy,"Justice, Fundamental Rights and Citizenship",1,1,0,2006-02-01,6/27/07,,6/27/07,2006,107,4/9/06,1,1,-0.492781508,67,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,8.781248333,0.0,0.0,0.0,-1.03732397
627,20060103,Italy,Enterprise and Industry,1,1,0,2006-02-09,6/28/06,,6/28/06,2006,107,4/9/06,1,0,2.893735672,59,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,6.633318433,1.0,0.0,3.0,-1.03732397
626,20060102,Italy,Health and Consumers,1,0,0,2006-02-09,,,6/28/06,2006,107,4/9/06,1,0,3.979977031,59,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,7.557472902,1.0,0.0,2.0,-1.03732397
628,20060104,Italy,Health and Consumers,1,0,0,2006-02-09,,,6/28/06,2006,107,4/9/06,1,0,3.979977031,59,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,5.924255797,1.0,0.0,1.0,-1.03732397
623,20060098,Italy,Energy,1,1,1,2006-02-09,6/28/06,12/12/06,6/28/06,2006,107,4/9/06,1,0,1.647752936,59,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,8.843759382,0.0,0.0,0.0,-1.03732397
625,20060100,Italy,Mobility and Transport,1,0,0,2006-02-09,,,10/12/06,2006,107,4/9/06,1,0,2.893735672,59,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,8.224163513,0.0,0.0,0.0,-1.03732397
624,20060099,Italy,Mobility and Transport,1,1,0,2006-02-09,6/28/06,,6/28/06,2006,107,4/9/06,1,0,2.254770166,59,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,7.13089883,0.0,0.0,7.0,-1.03732397
629,20060105,Italy,Enterprise and Industry,1,0,0,2006-02-09,,,6/28/06,2006,107,4/9/06,1,0,3.979977031,59,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,7.017506143,1.0,0.0,7.0,-1.03732397
208,20060289,Italy,Enterprise and Industry,1,1,0,2006-03-27,6/28/06,,6/28/06,2006,107,4/9/06,1,0,3.117373599,13,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,6.293419279,1.0,0.0,1.0,-1.03732397
204,20060284,Italy,Home Affairs,1,1,1,2006-03-27,6/28/06,12/12/06,6/28/06,2006,107,4/9/06,1,0,0.625408127,13,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,7.728855824,0.0,0.0,0.0,-1.03732397
207,20060288,Italy,Internal Market and Services,1,0,0,2006-03-27,,,10/12/06,2006,107,4/9/06,1,0,3.117373599,13,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,6.361302478,1.0,0.0,1.0,-1.03732397
203,20060282,Italy,Internal Market and Services,1,0,0,2006-03-27,,,10/12/06,2006,107,4/9/06,1,0,3.117373599,13,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,10.65093351,0.0,0.0,3.0,-1.03732397
202,20060281,Italy,Internal Market and Services,1,0,0,2006-03-27,,,10/12/06,2006,107,4/9/06,1,0,3.117373599,13,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,11.21718434,0.0,0.0,1.0,-1.03732397
201,20060279,Italy,Internal Market and Services,1,0,0,2006-03-27,,,6/28/06,2006,107,4/9/06,1,0,4.235563234,13,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,8.920255415,0.0,0.0,0.0,-1.03732397
205,20060285,Italy,Health and Consumers,1,0,0,2006-03-27,,,12/12/06,2006,107,4/9/06,1,0,2.318666717,13,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,6.721425701,1.0,0.0,2.0,-1.03732397
206,20060286,Italy,Taxation and Customs Union,1,0,0,2006-03-27,,,10/12/06,2006,107,4/9/06,1,0,3.117373599,13,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,8.506132244,0.0,0.0,15.0,-1.03732397
62,20044266,Italy,Enterprise and Industry,1,1,1,2006-04-04,12/12/06,6/27/07,12/12/06,2006,107,4/9/06,1,1,0.785149504,5,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,10.72696099,0.0,0.0,0.0,-1.03732397
80,20055115,Italy,Taxation and Customs Union,1,0,0,2006-04-04,,,12/12/06,2006,107,4/9/06,1,1,3.181270149,5,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,,,,,-1.03732397
96,20064043,Italy,Environment,1,1,0,2006-04-04,6/28/06,,6/28/06,2006,107,4/9/06,1,1,-0.269143581,5,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,8.960981174,0.0,0.0,0.0,-1.03732397
65,20045053,Italy,"Employment, Social Affairs and Equal Opportunities",1,0,0,2006-04-04,,,10/17/07,2006,107,4/9/06,1,1,1.456063284,5,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,,,,,-1.03732397
79,20055010,Italy,Enterprise and Industry,1,0,0,2006-04-04,,,3/21/07,2006,107,4/9/06,1,1,2.510356369,5,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,8.565030521,0.0,0.0,0.0,-1.03732397
8357,20034616,Italy,Internal Market and Services,1,0,0,2006-04-04,,,5/5/10,2006,111,4/13/08,1,1,-0.588626333,740,5.0946,-7.1459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,,,,,-1.03732397
85,20062045,Italy,Taxation and Customs Union,1,0,0,2006-04-04,,,12/12/06,2006,107,4/9/06,1,1,3.181270149,5,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,,,,,-1.03732397
86,20062057,Italy,Energy,1,1,0,2006-04-04,12/12/06,,12/12/06,2006,107,4/9/06,1,1,-0.876160811,5,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,,,,,-1.03732397
87,20062068,Italy,Energy,1,1,0,2006-04-04,12/12/06,,12/12/06,2006,107,4/9/06,1,1,2.318666717,5,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,,,,,-1.03732397
88,20062096,Italy,Energy,1,0,0,2006-04-04,,,6/28/06,2006,107,4/9/06,1,1,5.194011492,5,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,,,,,-1.03732397
89,20062104,Italy,Internal Market and Services,1,0,0,2006-04-04,,,6/5/08,2006,107,4/9/06,1,1,0.785149504,5,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,,,,,-1.03732397
90,20062114,Italy,"Communication Networks, Content and Technology",1,1,1,2006-04-04,10/12/06,3/21/07,10/12/06,2006,107,4/9/06,1,1,-0.652522884,5,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,,,,,-1.03732397
93,20062163,Italy,Environment,1,0,0,2006-04-04,,,6/5/08,2006,107,4/9/06,1,1,0.785149504,5,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,8.885302513,0.0,0.0,0.0,-1.03732397
64,20045021,Italy,Taxation and Customs Union,1,0,0,2006-04-04,,,6/27/07,2006,107,4/9/06,1,1,2.318666717,5,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,,,,,-1.03732397
66,20045100,Italy,Internal Market and Services,1,0,0,2006-04-04,,,3/21/07,2006,107,4/9/06,1,1,2.510356369,5,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,,,,,-1.03732397
68,20052107,Italy,Taxation and Customs Union,1,1,1,2006-04-04,6/27/07,6/26/08,6/27/07,2006,107,4/9/06,1,1,-0.74836771,5,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,,,,,-1.03732397
94,20062174,Italy,Environment,1,0,0,2006-04-04,,,12/12/06,2006,107,4/9/06,1,1,3.181270149,5,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,,,,,-1.03732397
78,20054669,Italy,Energy,1,0,0,2006-04-04,,,6/26/08,2006,107,4/9/06,1,1,0.625408127,5,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,8.948326046,0.0,0.0,0.0,-1.03732397
77,20054604,Italy,Internal Market and Services,1,1,0,2006-04-04,12/12/06,,12/12/06,2006,107,4/9/06,1,1,2.318666717,5,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,,,,,-1.03732397
75,20054311,Italy,Internal Market and Services,1,0,0,2006-04-04,,,10/12/06,2006,107,4/9/06,1,1,4.043873582,5,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,,,,,-1.03732397
74,20054292,Italy,Internal Market and Services,1,0,0,2006-04-04,,,6/27/07,2006,107,4/9/06,1,1,2.318666717,5,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,,,,,-1.03732397
73,20054208,Italy,Internal Market and Services,1,0,0,2006-04-04,,,3/21/07,2006,107,4/9/06,1,1,2.510356369,5,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,,,,,-1.03732397
72,20054128,Italy,Environment,1,0,0,2006-04-04,,,1/31/08,2006,107,4/9/06,1,1,1.200477082,5,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,,,,,-1.03732397
70,20052433,Italy,"Employment, Social Affairs and Equal Opportunities",1,1,1,2006-04-04,3/21/07,10/17/07,3/21/07,2006,107,4/9/06,1,1,-0.556678058,5,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,8.686429509,0.0,0.0,1.0,-1.03732397
67,20045118,Italy,Internal Market and Services,1,0,0,2006-04-04,,,6/27/07,2006,107,4/9/06,1,1,2.318666717,5,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,,,,,-1.03732397
8369,20054669,Italy,Energy,1,0,0,2006-04-04,,,6/26/08,2006,111,4/13/08,1,1,0.625408127,740,5.0946,-7.1459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,8.948326046,0.0,0.0,0.0,-1.03732397
60,20034616,Italy,Internal Market and Services,1,0,0,2006-04-04,,,5/5/10,2006,107,4/9/06,1,1,-0.588626333,5,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,,,,,-1.03732397
61,20035079,Italy,Enterprise and Industry,1,1,1,2006-04-04,12/12/06,6/27/07,12/12/06,2006,107,4/9/06,1,1,0.785149504,5,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,10.72696099,0.0,0.0,0.0,-1.03732397
81,20062017,Italy,Environment,1,0,0,2006-04-04,,,6/25/09,2006,107,4/9/06,1,1,-0.14135048,5,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,8.261526448,0.0,0.0,0.0,-1.03732397
8371,20062104,Italy,Internal Market and Services,1,0,0,2006-04-04,,,6/5/08,2006,111,4/13/08,1,1,0.785149504,740,5.0946,-7.1459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,,,,,-1.03732397
8372,20062163,Italy,Environment,1,0,0,2006-04-04,,,6/5/08,2006,111,4/13/08,1,1,0.785149504,740,5.0946,-7.1459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,8.885302513,0.0,0.0,0.0,-1.03732397
69,20052256,Italy,Internal Market and Services,1,0,0,2006-04-04,,,12/12/06,2006,107,4/9/06,1,1,3.181270149,5,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,,,,,-1.03732397
83,20062023,Italy,Mobility and Transport,1,1,1,2006-04-04,4/3/08,10/8/09,4/3/08,2006,107,4/9/06,1,1,-0.684471159,5,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,,,,,-1.03732397
8370,20062017,Italy,Environment,1,0,0,2006-04-04,,,6/25/09,2006,111,4/13/08,1,1,-0.14135048,740,5.0946,-7.1459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,8.261526448,0.0,0.0,0.0,-1.03732397
95,20062188,Italy,Environment,1,0,0,2006-04-04,,,10/12/06,2006,107,4/9/06,1,1,4.043873582,5,3.0054,3.8459,1.529551186,0.875081981,0.487462486,-1.303952431,0.341235523,0.0,,,,,-1.03732397
7719,20060457,Italy,"Employment, Social Affairs and Equal Opportunities",1,0,0,2006-06-01,,,12/12/06,2006,111,4/13/08,0,0,3.404908076,682,5.0946,-7.1459,1.529551186,0.875081981,1.79050302,-1.303952431,0.341235523,0.0,9.038483865,0.0,0.0,2.0,-1.03732397
7720,20060458,Italy,"Employment, Social Affairs and Equal Opportunities",1,0,0,2006-06-01,,,12/12/06,2006,111,4/13/08,0,0,3.404908076,682,5.0946,-7.1459,1.529551186,0.875081981,1.79050302,-1.303952431,0.341235523,0.0,8.730690366,0.0,0.0,25.0,-1.03732397
7721,20060459,Italy,Enterprise and Industry,1,1,0,2006-06-01,12/12/06,,12/12/06,2006,111,4/13/08,0,0,2.446459818,682,5.0946,-7.1459,1.529551186,0.875081981,1.79050302,-1.303952431,0.341235523,0.0,11.02997438,0.0,0.0,11.0,-1.03732397
7722,20060461,Italy,"Justice, Fundamental Rights and Citizenship",1,1,0,2006-06-01,12/12/06,,12/12/06,2006,111,4/13/08,0,0,0.305925374,682,5.0946,-7.1459,1.529551186,0.875081981,1.79050302,-1.303952431,0.341235523,0.0,9.11195547,0.0,0.0,9.0,-1.03732397
7723,20060462,Italy,Mobility and Transport,1,1,1,2006-06-01,10/12/06,3/21/07,10/12/06,2006,111,4/13/08,0,0,1.360218459,682,5.0946,-7.1459,1.529551186,0.875081981,1.79050302,-1.303952431,0.341235523,0.0,9.379661117,0.0,0.0,6.0,-1.03732397
7724,20060463,Italy,Mobility and Transport,1,1,1,2006-06-01,10/12/06,3/21/07,10/12/06,2006,111,4/13/08,0,0,1.360218459,682,5.0946,-7.1459,1.529551186,0.875081981,1.79050302,-1.303952431,0.341235523,0.0,9.163667964,0.0,0.0,68.0,-1.03732397
7725,20060464,Italy,Mobility and Transport,1,0,0,2006-06-01,,,12/12/06,2006,111,4/13/08,0,0,3.404908076,682,5.0946,-7.1459,1.529551186,0.875081981,1.79050302,-1.303952431,0.341235523,0.0,9.061260149,0.0,0.0,0.0,-1.03732397
7401,20054047,Italy,Taxation and Customs Union,1,1,0,2006-06-28,12/12/06,,12/12/06,2006,111,4/13/08,0,1,-0.492781508,655,5.0946,-7.1459,1.529551186,0.875081981,1.79050302,-1.303952431,0.341235523,0.0,8.111027838,0.0,0.0,0.0,-1.03732397
7402,20062124,Italy,Home Affairs,1,0,0,2006-06-28,,,3/21/07,2006,111,4/13/08,0,1,2.861787397,655,5.0946,-7.1459,1.529551186,0.875081981,1.79050302,-1.303952431,0.341235523,0.0,,,,,-1.03732397
7404,20062227,Italy,Taxation and Customs Union,1,1,1,2006-06-28,12/12/06,3/21/07,12/12/06,2006,111,4/13/08,0,1,-0.013557378,655,5.0946,-7.1459,1.529551186,0.875081981,1.79050302,-1.303952431,0.341235523,0.0,,,,,-1.03732397
7406,20062266,Italy,Budget,1,1,1,2006-06-28,10/12/06,3/21/07,10/12/06,2006,111,4/13/08,0,1,0.114235723,655,5.0946,-7.1459,1.529551186,0.875081981,1.79050302,-1.303952431,0.341235523,0.0,,,,,-1.03732397
7407,20064379,Italy,Enterprise and Industry,1,0,0,2006-06-28,,,3/21/07,2006,111,4/13/08,0,1,2.861787397,655,5.0946,-7.1459,1.529551186,0.875081981,1.79050302,-1.303952431,0.341235523,0.0,,,,,-1.03732397
